Anho,Moneda,Mes,G / ME,ME / USD
2012,UYU,4,"220,97","19,6500"
2012,AUD,4,"4.534,78","1,0444"
2012,CNY,4,"688,19","6,3093"
2012,COP,4,"2,47","1.758,6000"
2012,MXN,4,"334,00","12,9999"
2012,USD,5,"4.481,00","1,0000"
2012,JPY,5,"56,76","78,9400"
2012,GBP,5,"6.956,75","1,5525"
2012,CHF,5,"4.625,79","0,9687"
2012,SEK,5,"618,82","7,2412"
2012,DKK,5,"747,79","5,9923"
2012,NOK,5,"737,99","6,0719"
2012,BRL,5,"2.233,24","2,0065"
2012,ARS,5,"1.002,91","4,4680"
2012,CAD,5,"4.355,14","1,0289"
2012,ZAR,5,"527,35","8,4972"
2012,SDR,5,"6.773,48","1,5116"
2012,XAU,5,"6.938.649,26","1.548,4600"
2012,VEF,5,"1.044,69","4,2893"
2012,CLP,5,"8,65","518,0000"
2012,EUR,5,"5.554,65","1,2396"
2012,UYU,5,"221,83","20,2000"
2012,AUD,5,"4.363,60","0,9738"
2012,CNY,5,"704,89","6,3570"
2012,COP,5,"2,45","1.827,9000"
2012,MXN,5,"318,71","14,0600"
2012,USD,6,"4.529,00","1,0000"
2012,JPY,6,"57,11","79,3000"
2012,GBP,6,"7.023,12","1,5507"
2012,CHF,6,"4.686,95","0,9663"
2012,SEK,6,"640,59","7,0701"
2012,DKK,6,"757,50","5,9789"
2012,NOK,6,"745,34","6,0764"
2012,BRL,6,"2.165,95","2,0910"
2012,ARS,6,"1.005,44","4,5045"
2012,CAD,6,"4.382,62","1,0334"
2012,ZAR,6,"538,36","8,4126"
2012,SDR,6,"6.841,51","1,5106"
2012,XAU,6,"7.042.096,81","1.554,8900"
2012,VEF,6,"1.055,88","4,2893"
2012,CLP,6,"8,88","510,0000"
2012,EUR,6,"5.628,64","1,2428"
2012,UYU,6,"210,16","21,5500"
2012,AUD,6,"4.540,32","1,0025"
2012,CNY,6,"712,42","6,3572"
2012,COP,6,"2,51","1.807,9000"
2012,MXN,6,"331,38","13,6670"
2012,USD,7,"4.405,00","1,0000"
2012,JPY,7,"56,30","78,2400"
2012,GBP,7,"6.912,33","1,5692"
2012,CHF,7,"4.494,44","0,9801"
2012,SEK,7,"648,95","6,7879"
2012,DKK,7,"725,88","6,0685"
2012,NOK,7,"728,80","6,0442"
2012,BRL,7,"2.164,19","2,0354"
2012,ARS,7,"963,37","4,5725"
2012,CAD,7,"4.392,70","1,0028"
2012,ZAR,7,"536,63","8,2086"
2012,SDR,7,"6.641,86","1,5078"
2012,XAU,7,"7.131.254,50","1.618,9000"
2012,VEF,7,"1.026,97","4,2893"
2012,CLP,7,"9,13","482,7000"
2012,EUR,7,"5.397,45","1,2253"
2012,UYU,7,"207,29","21,2500"
2012,AUD,7,"4.616,88","1,0481"
2012,CNY,7,"690,53","6,3792"
2012,COP,7,"2,46","1.789,2000"
2012,MXN,7,"331,58","13,2847"
2012,USD,8,"4.427,00","1,0000"
2012,JPY,8,"56,37","78,5300"
2012,GBP,8,"6.998,20","1,5808"
2012,CHF,8,"4.609,06","0,9605"
2012,SEK,8,"662,22","6,6851"
2012,DKK,8,"743,10","5,9575"
2012,NOK,8,"760,90","5,8181"
2012,BRL,8,"2.163,31","2,0464"
2012,ARS,8,"956,67","4,6275"
2012,CAD,8,"4.462,70","0,9920"
2012,ZAR,8,"523,59","8,4551"
2012,SDR,8,"6.730,37","1,5203"
2012,XAU,8,"7.326.198,03","1.654,8900"
2012,VEF,8,"1.032,10","4,2893"
2012,CLP,8,"9,20","481,1000"
2012,EUR,8,"5.534,64","1,2502"
2012,UYU,8,"205,91","21,5000"
2012,AUD,8,"4.564,24","1,0310"
2012,CNY,8,"697,23","6,3494"
2012,COP,8,"2,42","1.830,5000"
2012,MXN,8,"330,97","13,3757"
2012,USD,9,"4.462,00","1,0000"
2012,JPY,9,"57,47","77,6400"
2012,GBP,9,"7.225,32","1,6193"
2012,CHF,9,"4.747,82","0,9398"
2012,SEK,9,"681,07","6,5515"
2012,DKK,9,"769,63","5,7976"
2012,NOK,9,"779,46","5,7245"
2012,BRL,9,"2.197,92","2,0301"
2012,ARS,9,"951,39","4,6900"
2012,CAD,9,"4.536,86","0,9835"
2012,ZAR,9,"545,06","8,1863"
2012,SDR,9,"6.870,59","1,5398"
2012,XAU,9,"7.875.876,20","1.765,1000"
2012,VEF,9,"1.040,26","4,2893"
2012,CLP,9,"9,46","471,7000"
2012,EUR,9,"5.735,90","1,2855"
2012,UYU,9,"212,48","21,0000"
2012,AUD,9,"4.644,94","1,0410"
2012,CNY,9,"708,02","6,3021"
2012,COP,9,"2,48","1.798,7000"
2012,MXN,9,"346,78","12,8668"
2012,USD,10,"4.463,00","1,0000"
2012,JPY,10,"56,07","79,5900"
2012,GBP,10,"7.175,61","1,6078"
2012,CHF,10,"4.785,03","0,9327"
2012,SEK,10,"672,17","6,6397"
2012,DKK,10,"775,34","5,7562"
2012,NOK,10,"777,91","5,7372"
2012,BRL,10,"2.197,44","2,0310"
2012,ARS,10,"938,10","4,7575"
2012,CAD,10,"4.465,68","0,9994"
2012,ZAR,10,"517,78","8,6195"
2012,SDR,10,"6.854,28","1,5358"
2012,XAU,10,"7.630.391,10","1.709,7000"
2012,VEF,10,"1.040,50","4,2893"
2012,CLP,10,"9,31","479,5000"
2012,EUR,10,"5.783,16","1,2958"
2012,UYU,10,"227,12","19,6500"
2012,AUD,10,"4.628,13","1,0370"
2012,CNY,10,"715,19","6,2403"
2012,COP,10,"2,44","1.829,7300"
2012,MXN,10,"342,23","13,0410"
2012,USD,11,"4.442,00","1,0000"
2012,JPY,11,"54,16","82,0100"
2012,GBP,11,"7.122,75","1,6035"
2012,CHF,11,"4.795,42","0,9263"
2012,SEK,11,"667,50","6,6547"
2012,DKK,11,"773,81","5,7404"
2012,NOK,11,"784,49","5,6623"
2012,BRL,11,"2.112,22","2,1030"
2012,ARS,11,"920,15","4,8275"
2012,CAD,11,"4.475,12","0,9926"
2012,ZAR,11,"505,95","8,7795"
2012,SDR,11,"6.798,48","1,5305"
2012,XAU,11,"7.656.719,82","1.723,7100"
2012,VEF,11,"1.035,60","4,2893"
2012,CLP,11,"9,27","479,3000"
2012,EUR,11,"5.771,05","1,2992"
2012,UYU,11,"227,45","19,5300"
2012,AUD,11,"4.635,23","1,0435"
2012,CNY,11,"713,22","6,2281"
2012,COP,11,"2,45","1.812,7500"
2012,MXN,11,"343,15","12,9447"
2012,USD,12,"4.224,00","1,0000"
2012,JPY,12,"49,10","86,0300"
2012,GBP,12,"6.811,62","1,6126"
2012,CHF,12,"4.618,92","0,9145"
2012,SEK,12,"650,36","6,4949"
2012,DKK,12,"747,95","5,6474"
2012,NOK,12,"757,40","5,5770"
2012,BRL,12,"2.065,02","2,0455"
2012,ARS,12,"860,29","4,9100"
2012,CAD,12,"4.246,93","0,9946"
2012,ZAR,12,"498,26","8,4775"
2012,SDR,12,"6.511,30","1,5415"
2012,XAU,12,"7.016.021,76","1.660,9900"
2012,VEF,12,"984,78","4,2893"
2012,CLP,12,"8,81","479,4000"
2012,EUR,12,"5.579,06","1,3208"
2012,UYU,12,"221,73","19,0500"
2012,AUD,12,"4.387,89","1,0388"
2012,CNY,12,"677,87","6,2313"
2012,COP,12,"2,38","1.774,0000"
2012,MXN,12,"325,55","12,9751"
2013,USD,1,"4.116,00","1,0000"
2013,JPY,1,"45,14","91,1900"
2013,GBP,1,"6.491,76","1,5772"
2013,CHF,1,"4.498,85","0,9149"
2013,SEK,1,"648,04","6,3515"
2013,DKK,1,"747,72","5,5047"
2013,NOK,1,"750,57","5,4838"
2013,BRL,1,"2.069,90","1,9885"
2013,ARS,1,"827,34","4,9750"
2013,CAD,1,"4.099,60","1,0040"
2013,ZAR,1,"453,66","9,0729"
2013,SDR,1,"6.341,52","1,5407"
2013,XAU,1,"6.918.172,80","1.680,8000"
2013,VEF,1,"959,60","4,2893"
2013,CLP,1,"8,73","471,7000"
2013,EUR,1,"5.577,59","1,3551"
2013,UYU,1,"214,60","19,1800"
2013,AUD,1,"4.288,87","1,0420"
2013,CNY,1,"661,69","6,2204"
2013,COP,1,"2,32","1.771,7000"
2013,MXN,1,"323,10","12,7391"
2013,USD,2,"3.966,00","1,0000"
2013,JPY,2,"43,43","91,3100"
2013,GBP,2,"6.009,28","1,5152"
2013,CHF,2,"4.264,06","0,9301"
2013,SEK,2,"615,66","6,4419"
2013,DKK,2,"695,84","5,6996"
2013,NOK,2,"695,69","5,7008"
2013,BRL,2,"2.003,03","1,9800"
2013,ARS,2,"787,53","5,0360"
2013,CAD,2,"3.860,98","1,0272"
2013,ZAR,2,"447,42","8,8642"
2013,SDR,2,"6.005,71","1,5143"
2013,XAU,2,"6.369.832,26","1.606,1100"
2013,VEF,2,"631,11","6,2842"
2013,CLP,2,"8,38","473,3000"
2013,EUR,2,"5.187,92","1,3081"
2013,UYU,2,"208,74","19,0000"
2013,AUD,2,"4.040,96","1,0189"
2013,CNY,2,"636,89","6,2271"
2013,COP,2,"2,18","1.818,1500"
2013,MXN,2,"307,81","12,8847"
2013,USD,3,"4.022,00","1,0000"
2013,JPY,3,"42,70","94,2000"
2013,GBP,3,"6.097,75","1,5161"
2013,CHF,3,"4.241,72","0,9482"
2013,SEK,3,"620,53","6,4816"
2013,DKK,3,"694,74","5,7892"
2013,NOK,3,"690,58","5,8241"
2013,BRL,3,"2.006,99","2,0040"
2013,ARS,3,"785,93","5,1175"
2013,CAD,3,"3.952,05","1,0177"
2013,ZAR,3,"435,98","9,2253"
2013,SDR,3,"6.033,40","1,5001"
2013,XAU,3,"6.433.229,22","1.599,5100"
2013,VEF,3,"640,02","6,2842"
2013,CLP,3,"8,52","472,3000"
2013,EUR,3,"5.175,91","1,2869"
2013,UYU,3,"214,16","18,7800"
2013,AUD,3,"4.217,07","1,0485"
2013,CNY,3,"647,58","6,2108"
2013,COP,3,"2,20","1.828,3000"
2013,MXN,3,"326,16","12,3315"
2013,USD,4,"4.114,00","1,0000"
2013,JPY,4,"41,92","98,1300"
2013,GBP,4,"6.371,76","1,5488"
2013,CHF,4,"4.385,93","0,9380"
2013,SEK,4,"628,06","6,5503"
2013,DKK,4,"722,08","5,6974"
2013,NOK,4,"706,08","5,8265"
2013,BRL,4,"2.055,15","2,0018"
2013,ARS,4,"794,21","5,1800"
2013,CAD,4,"4.060,40","1,0132"
2013,ZAR,4,"458,50","8,9728"
2013,SDR,4,"6.208,85","1,5092"
2013,XAU,4,"6.037.459,56","1.467,5400"
2013,VEF,4,"654,66","6,2842"
2013,CLP,4,"8,72","471,6000"
2013,EUR,4,"5.383,58","1,3086"
2013,UYU,4,"219,41","18,7500"
2013,AUD,4,"4.254,70","1,0342"
2013,CNY,4,"667,35","6,1647"
2013,COP,4,"2,25","1.828,2000"
2013,MXN,4,"338,92","12,1386"
2013,USD,5,"4.265,00","1,0000"
2013,JPY,5,"42,23","100,9900"
2013,GBP,5,"6.484,51","1,5204"
2013,CHF,5,"4.465,03","0,9552"
2013,SEK,5,"650,14","6,5601"
2013,DKK,5,"746,11","5,7163"
2013,NOK,5,"731,77","5,8283"
2013,BRL,5,"2.021,81","2,1095"
2013,ARS,5,"808,15","5,2775"
2013,CAD,5,"4.137,56","1,0308"
2013,ZAR,5,"426,33","10,0040"
2013,SDR,5,"6.383,85","1,4968"
2013,XAU,5,"6.039.495,90","1.416,0600"
2013,VEF,5,"678,69","6,2842"
2013,CLP,5,"8,66","492,4500"
2013,EUR,5,"5.561,13","1,3039"
2013,UYU,5,"213,46","19,9800"
2013,AUD,5,"4.124,26","0,9670"
2013,CNY,5,"695,68","6,1307"
2013,COP,5,"2,26","1.890,7400"
2013,MXN,5,"333,79","12,7776"
2013,USD,6,"4.477,00","1,0000"
2013,JPY,6,"45,51","98,3700"
2013,GBP,6,"6.816,68","1,5226"
2013,CHF,6,"4.730,06","0,9465"
2013,SEK,6,"663,14","6,7512"
2013,DKK,6,"781,31","5,7301"
2013,NOK,6,"739,08","6,0575"
2013,BRL,6,"2.046,82","2,1873"
2013,ARS,6,"832,93","5,3750"
2013,CAD,6,"4.264,62","1,0498"
2013,ZAR,6,"448,89","9,9735"
2013,SDR,6,"6.732,51","1,5038"
2013,XAU,6,"5.499.143,87","1.228,3100"
2013,VEF,6,"712,42","6,2842"
2013,CLP,6,"8,87","504,5500"
2013,EUR,6,"5.827,26","1,3016"
2013,UYU,6,"221,31","20,2300"
2013,AUD,6,"4.149,28","0,9268"
2013,CNY,6,"728,11","6,1488"
2013,COP,6,"2,33","1.923,2200"
2013,MXN,6,"343,13","13,0475"
2013,USD,7,"4.413,00","1,0000"
2013,JPY,7,"45,00","98,0700"
2013,GBP,7,"6.731,59","1,5254"
2013,CHF,7,"4.742,10","0,9306"
2013,SEK,7,"674,19","6,5456"
2013,DKK,7,"784,67","5,6240"
2013,NOK,7,"743,68","5,9340"
2013,BRL,7,"1.940,97","2,2736"
2013,ARS,7,"802,73","5,4975"
2013,CAD,7,"4.288,21","1,0291"
2013,ZAR,7,"449,73","9,8125"
2013,SDR,7,"6.684,37","1,5147"
2013,XAU,7,"5.845.018,50","1.324,5000"
2013,VEF,7,"702,24","6,2842"
2013,CLP,7,"8,57","514,8000"
2013,EUR,7,"5.848,99","1,3254"
2013,UYU,7,"208,65","21,1500"
2013,AUD,7,"3.997,74","0,9059"
2013,CNY,7,"719,73","6,1315"
2013,COP,7,"2,34","1.888,5500"
2013,MXN,7,"345,93","12,7570"
2013,USD,8,"4.454,00","1,0000"
2013,JPY,8,"45,26","98,4100"
2013,GBP,8,"6.903,70","1,5500"
2013,CHF,8,"4.783,08","0,9312"
2013,SEK,8,"675,16","6,5970"
2013,DKK,8,"789,58","5,6410"
2013,NOK,8,"730,31","6,0988"
2013,BRL,8,"1.889,61","2,3571"
2013,ARS,8,"786,93","5,6600"
2013,CAD,8,"4.237,87","1,0510"
2013,ZAR,8,"431,28","10,3275"
2013,SDR,8,"6.753,15","1,5162"
2013,XAU,8,"6.261.255,04","1.405,7600"
2013,VEF,8,"708,76","6,2842"
2013,CLP,8,"8,71","511,6200"
2013,EUR,8,"5.888,63","1,3221"
2013,UYU,8,"200,36","22,2300"
2013,AUD,8,"3.975,20","0,8925"
2013,CNY,8,"727,74","6,1203"
2013,COP,8,"2,29","1.943,8500"
2013,MXN,8,"335,06","13,2932"
2013,USD,9,"4.439,00","1,0000"
2013,JPY,9,"45,20","98,2100"
2013,GBP,9,"7.160,55","1,6131"
2013,CHF,9,"4.900,64","0,9058"
2013,SEK,9,"691,11","6,4230"
2013,DKK,9,"805,01","5,5142"
2013,NOK,9,"740,24","5,9967"
2013,BRL,9,"1.964,16","2,2600"
2013,ARS,9,"766,80","5,7890"
2013,CAD,9,"4.307,20","1,0306"
2013,ZAR,9,"440,38","10,0800"
2013,SDR,9,"6.803,21","1,5326"
2013,XAU,9,"5.936.097,14","1.337,2600"
2013,VEF,9,"706,37","6,2842"
2013,CLP,9,"8,81","503,8500"
2013,EUR,9,"6.002,42","1,3522"
2013,UYU,9,"205,03","21,6500"
2013,AUD,9,"4.134,48","0,9314"
2013,CNY,9,"725,58","6,1179"
2013,COP,9,"2,32","1.914,0400"
2013,MXN,9,"337,21","13,1640"
2013,USD,10,"4.433,00","1,0000"
2013,JPY,10,"45,14","98,2000"
2013,GBP,10,"7.122,94","1,6068"
2013,CHF,10,"4.945,34","0,8964"
2013,SEK,10,"695,37","6,3750"
2013,DKK,10,"818,29","5,4174"
2013,NOK,10,"753,90","5,8801"
2013,BRL,10,"2.031,06","2,1826"
2013,ARS,10,"751,04","5,9025"
2013,CAD,10,"4.236,43","1,0464"
2013,ZAR,10,"451,95","9,8085"
2013,SDR,10,"6.842,34","1,5435"
2013,XAU,10,"6.002.991,28","1.354,1600"
2013,VEF,10,"705,42","6,2842"
2013,CLP,10,"8,75","506,8900"
2013,EUR,10,"6.102,47","1,3766"
2013,UYU,10,"207,44","21,3700"
2013,AUD,10,"4.208,69","0,9494"
2013,CNY,10,"727,48","6,0936"
2013,COP,10,"2,35","1.882,6000"
2013,MXN,10,"345,03","12,8480"
2013,USD,11,"4.412,00","1,0000"
2013,JPY,11,"43,16","102,2300"
2013,GBP,11,"7.213,18","1,6349"
2013,CHF,11,"4.872,98","0,9054"
2013,SEK,11,"673,00","6,5557"
2013,DKK,11,"804,80","5,4821"
2013,NOK,11,"724,12","6,0929"
2013,BRL,11,"1.900,50","2,3215"
2013,ARS,11,"721,21","6,1175"
2013,CAD,11,"4.167,38","1,0587"
2013,ZAR,11,"432,43","10,2029"
2013,SDR,11,"6.773,30","1,5352"
2013,XAU,11,"5.491.616,40","1.244,7000"
2013,VEF,11,"702,08","6,2842"
2013,CLP,11,"8,36","528,0000"
2013,EUR,11,"6.002,08","1,3604"
2013,UYU,11,"209,60","21,0500"
2013,AUD,11,"4.011,83","0,9093"
2013,CNY,11,"724,22","6,0921"
2013,COP,11,"2,29","1.927,3900"
2013,MXN,11,"337,30","13,0803"
2013,USD,12,"4.585,00","1,0000"
2013,JPY,12,"43,66","105,0100"
2013,GBP,12,"7.577,17","1,6526"
2013,CHF,12,"5.174,94","0,8860"
2013,SEK,12,"713,86","6,4228"
2013,DKK,12,"849,40","5,3979"
2013,NOK,12,"755,12","6,0719"
2013,BRL,12,"1.944,86","2,3575"
2013,ARS,12,"702,68","6,5250"
2013,CAD,12,"4.303,55","1,0654"
2013,ZAR,12,"439,09","10,4420"
2013,SDR,12,"7.084,74","1,5452"
2013,XAU,12,"5.530.885,50","1.206,3000"
2013,VEF,12,"729,61","6,2842"
2013,CLP,12,"8,72","525,5800"
2013,EUR,12,"6.335,55","1,3818"
2013,UYU,12,"217,30","21,1000"
2013,AUD,12,"4.088,44","0,8917"
2013,CNY,12,"756,39","6,0617"
2013,COP,12,"2,38","1.922,7400"
2013,MXN,12,"351,54","13,0425"
2014,USD,1,"4.684,00","1,0000"
2014,JPY,1,"45,55","102,8400"
2014,GBP,1,"7.721,11","1,6484"
2014,CHF,1,"5.180,27","0,9042"
2014,SEK,1,"717,48","6,5284"
2014,DKK,1,"850,68","5,5062"
2014,NOK,1,"749,85","6,2466"
2014,BRL,1,"1.941,80","2,4122"
2014,ARS,1,"584,40","8,0150"
2014,CAD,1,"4.193,75","1,1169"
2014,ZAR,1,"419,98","11,1530"
2014,SDR,1,"7.196,03","1,5363"
2014,XAU,1,"5.817.574,84","1.242,0100"
2014,VEF,1,"745,36","6,2842"
2014,CLP,1,"8,55","547,6300"
2014,EUR,1,"6.345,41","1,3547"
2014,UYU,1,"218,37","21,4500"
2014,AUD,1,"4.107,87","0,8770"
2014,CNY,1,"772,94","6,0600"
2014,COP,1,"2,34","2.001,4500"
2014,MXN,1,"351,92","13,3100"
2014,USD,2,"4.430,00","1,0000"
2014,JPY,2,"43,36","102,1700"
2014,GBP,2,"7.389,24","1,6680"
2014,CHF,2,"4.989,30","0,8879"
2014,SEK,2,"679,66","6,5180"
2014,DKK,2,"814,05","5,4419"
2014,NOK,2,"733,26","6,0415"
2014,BRL,2,"1.899,01","2,3328"
2014,ARS,2,"561,40","7,8910"
2014,CAD,2,"3.975,95","1,1142"
2014,ZAR,2,"414,91","10,6770"
2014,SDR,2,"6.828,40","1,5414"
2014,XAU,2,"5.902.354,80","1.332,3600"
2014,VEF,2,"704,94","6,2842"
2014,CLP,2,"7,88","561,8900"
2014,EUR,2,"6.073,97","1,3711"
2014,UYU,2,"197,50","22,4300"
2014,AUD,2,"3.967,07","0,8955"
2014,CNY,2,"722,92","6,1279"
2014,COP,2,"2,16","2.051,1400"
2014,MXN,2,"332,94","13,3057"
2014,USD,3,"4.437,00","1,0000"
2014,JPY,3,"43,14","102,8400"
2014,GBP,3,"7.380,06","1,6633"
2014,CHF,3,"5.003,95","0,8867"
2014,SEK,3,"682,86","6,4977"
2014,DKK,3,"817,17","5,4297"
2014,NOK,3,"738,84","6,0054"
2014,BRL,3,"1.962,84","2,2605"
2014,ARS,3,"554,72","7,9986"
2014,CAD,3,"4.007,41","1,1072"
2014,ZAR,3,"419,32","10,5815"
2014,SDR,3,"6.849,84","1,5438"
2014,XAU,3,"5.736.153,60","1.292,8000"
2014,VEF,3,"706,06","6,2842"
2014,CLP,3,"8,07","549,9500"
2014,EUR,3,"6.100,43","1,3749"
2014,UYU,3,"196,94","22,5300"
2014,AUD,3,"4.102,01","0,9245"
2014,CNY,3,"714,30","6,2117"
2014,COP,3,"2,26","1.962,1400"
2014,MXN,3,"338,92","13,0916"
2014,USD,4,"4.424,00","1,0000"
2014,JPY,4,"43,14","102,5400"
2014,GBP,4,"7.442,94","1,6824"
2014,CHF,4,"5.005,09","0,8839"
2014,SEK,4,"674,21","6,5618"
2014,DKK,4,"818,56","5,4046"
2014,NOK,4,"736,33","6,0082"
2014,BRL,4,"1.991,09","2,2219"
2014,ARS,4,"553,07","7,9990"
2014,CAD,4,"4.037,97","1,0956"
2014,ZAR,4,"419,13","10,5551"
2014,SDR,4,"6.859,85","1,5506"
2014,XAU,4,"5.732.486,48","1.295,7700"
2014,VEF,4,"703,99","6,2842"
2014,CLP,4,"7,88","561,3400"
2014,EUR,4,"6.109,54","1,3810"
2014,UYU,4,"193,36","22,8800"
2014,AUD,4,"4.101,49","0,9271"
2014,CNY,4,"707,03","6,2572"
2014,COP,4,"2,29","1.933,0000"
2014,MXN,4,"337,38","13,1130"
2014,USD,5,"4.431,00","1,0000"
2014,JPY,5,"43,60","101,6400"
2014,GBP,5,"7.405,97","1,6714"
2014,CHF,5,"4.938,70","0,8972"
2014,SEK,5,"666,81","6,6451"
2014,DKK,5,"807,78","5,4854"
2014,NOK,5,"742,76","5,9656"
2014,BRL,5,"1.996,85","2,2190"
2014,ARS,5,"549,02","8,0707"
2014,CAD,5,"4.086,88","1,0842"
2014,ZAR,5,"425,59","10,4114"
2014,SDR,5,"6.827,28","1,5408"
2014,XAU,5,"5.565.779,10","1.256,1000"
2014,VEF,5,"705,10","6,2842"
2014,CLP,5,"8,08","548,5000"
2014,EUR,5,"6.028,82","1,3606"
2014,UYU,5,"192,62","23,0033"
2014,AUD,5,"4.115,96","0,9289"
2014,CNY,5,"710,23","6,2388"
2014,COP,5,"2,32","1.906,1000"
2014,MXN,5,"344,98","12,8444"
2014,USD,6,"4.388,00","1,0000"
2014,JPY,6,"43,29","101,3700"
2014,GBP,6,"7.467,94","1,7019"
2014,CHF,6,"4.924,25","0,8911"
2014,SEK,6,"651,89","6,7312"
2014,DKK,6,"803,03","5,4643"
2014,NOK,6,"716,03","6,1282"
2014,BRL,6,"1.992,01","2,2028"
2014,ARS,6,"539,76","8,1296"
2014,CAD,6,"4.114,01","1,0666"
2014,ZAR,6,"413,16","10,6206"
2014,SDR,6,"6.775,51","1,5441"
2014,XAU,6,"5.786.806,64","1.318,7800"
2014,VEF,6,"698,26","6,2842"
2014,CLP,6,"7,96","551,4900"
2014,EUR,6,"5.986,55","1,3643"
2014,UYU,6,"192,74","22,7660"
2014,AUD,6,"4.130,42","0,9413"
2014,CNY,6,"705,74","6,2176"
2014,COP,6,"2,34","1.879,2000"
2014,MXN,6,"337,47","13,0025"
2014,USD,7,"4.287,00","1,0000"
2014,JPY,7,"41,67","102,8700"
2014,GBP,7,"7.248,46","1,6908"
2014,CHF,7,"4.714,10","0,9094"
2014,SEK,7,"622,55","6,8862"
2014,DKK,7,"769,56","5,5707"
2014,NOK,7,"685,15","6,2570"
2014,BRL,7,"1.904,99","2,2504"
2014,ARS,7,"522,91","8,1984"
2014,CAD,7,"3.932,31","1,0902"
2014,ZAR,7,"401,41","10,6799"
2014,SDR,7,"6.572,83","1,5332"
2014,XAU,7,"5.559.124,38","1.296,7400"
2014,VEF,7,"682,19","6,2842"
2014,CLP,7,"7,49","572,1000"
2014,EUR,7,"5.737,72","1,3384"
2014,UYU,7,"185,63","23,0940"
2014,AUD,7,"3.996,77","0,9323"
2014,CNY,7,"694,64","6,1715"
2014,COP,7,"2,28","1.880,7000"
2014,MXN,7,"326,23","13,1409"
2014,USD,8,"4.268,00","1,0000"
2014,JPY,8,"41,15","103,7300"
2014,GBP,8,"7.077,20","1,6582"
2014,CHF,8,"4.664,48","0,9150"
2014,SEK,8,"612,15","6,9721"
2014,DKK,8,"754,94","5,6534"
2014,NOK,8,"690,65","6,1797"
2014,BRL,8,"1.905,02","2,2404"
2014,ARS,8,"507,79","8,4050"
2014,CAD,8,"3.934,37","1,0848"
2014,ZAR,8,"401,33","10,6346"
2014,SDR,8,"6.479,68","1,5182"
2014,XAU,8,"5.504.439,60","1.289,7000"
2014,VEF,8,"679,16","6,2842"
2014,CLP,8,"7,19","593,3100"
2014,EUR,8,"5.625,65","1,3181"
2014,UYU,8,"179,29","23,8044"
2014,AUD,8,"3.991,86","0,9353"
2014,CNY,8,"694,74","6,1433"
2014,COP,8,"2,22","1.926,0000"
2014,MXN,8,"326,08","13,0890"
2014,USD,9,"4.474,00","1,0000"
2014,JPY,9,"40,92","109,3400"
2014,GBP,9,"7.268,91","1,6247"
2014,CHF,9,"4.705,02","0,9509"
2014,SEK,9,"615,92","7,2639"
2014,DKK,9,"762,78","5,8654"
2014,NOK,9,"693,50","6,4513"
2014,BRL,9,"1.849,83","2,4186"
2014,ARS,9,"529,78","8,4450"
2014,CAD,9,"4.008,24","1,1162"
2014,ZAR,9,"398,20","11,2356"
2014,SDR,9,"6.671,18","1,4911"
2014,XAU,9,"5.433.851,96","1.214,5400"
2014,VEF,9,"711,94","6,2842"
2014,CLP,9,"7,48","598,4000"
2014,EUR,9,"5.677,06","1,2689"
2014,UYU,9,"180,84","24,7400"
2014,AUD,9,"3.918,78","0,8759"
2014,CNY,9,"730,35","6,1258"
2014,COP,9,"2,22","2.019,3000"
2014,PEN,9,"1.542,97","2,8996"
2014,MXN,9,"332,71","13,4470"
2014,SGD,9,"3.512,05","1,2739"
2014,USD,10,"4.621,00","1,0000"
2014,JPY,10,"42,45","108,8700"
2014,GBP,10,"7.408,85","1,6033"
2014,CHF,10,"4.840,77","0,9546"
2014,SEK,10,"629,91","7,3360"
2014,DKK,10,"783,90","5,8949"
2014,NOK,10,"689,38","6,7031"
2014,BRL,10,"1.924,69","2,4009"
2014,ARS,10,"543,78","8,4980"
2014,CAD,10,"4.130,69","1,1187"
2014,ZAR,10,"425,52","10,8596"
2014,SDR,10,"6.842,78","1,4808"
2014,XAU,10,"5.545.246,21","1.200,0100"
2014,VEF,10,"735,34","6,2842"
2014,CLP,10,"8,01","577,0000"
2014,EUR,10,"5.835,86","1,2629"
2014,UYU,10,"193,19","23,9200"
2014,AUD,10,"4.082,65","0,8835"
2014,CNY,10,"755,76","6,1144"
2014,COP,10,"2,26","2.048,9000"
2014,PEN,10,"1.584,16","2,9170"
2014,MXN,10,"344,30","13,4215"
2014,SGD,10,"3.620,91","1,2762"
2014,USD,11,"4.633,00","1,0000"
2014,JPY,11,"39,34","117,7600"
2014,GBP,11,"7.286,32","1,5727"
2014,CHF,11,"4.811,51","0,9629"
2014,SEK,11,"623,36","7,4323"
2014,DKK,11,"777,38","5,9598"
2014,NOK,11,"669,72","6,9178"
2014,BRL,11,"1.849,80","2,5046"
2014,ARS,11,"543,81","8,5195"
2014,CAD,11,"4.094,20","1,1316"
2014,ZAR,11,"422,24","10,9724"
2014,SDR,11,"6.783,64","1,4642"
2014,XAU,11,"5.521.748,39","1.191,8300"
2014,VEF,11,"737,25","6,2842"
2014,CLP,11,"7,72","600,3800"
2014,EUR,11,"5.782,91","1,2482"
2014,UYU,11,"196,73","23,5500"
2014,AUD,11,"3.962,60","0,8553"
2014,CNY,11,"754,86","6,1376"
2014,COP,11,"2,14","2.162,2000"
2014,PEN,11,"1.592,10","2,9100"
2014,MXN,11,"336,88","13,7528"
